Id,SalePrice
1461,120299.23606128566
1462,149159.8310302916
1463,179074.04140420852
1464,196419.31661130945
1465,202684.92445065448
1466,169132.82625748
1467,181471.39888572806
1468,159130.54043116682
1469,197372.47221820243
1470,118548.99139071914
1471,187685.86655165692
1472,97401.33885949172
1473,93322.28497456406
1474,143421.51464632127
1475,110303.70108905215
1476,356679.7632575598
1477,245333.73177878754
1478,299149.4122476861
1479,298097.0931640958
1480,455494.778440191
1481,327265.78369943687
1482,214985.75725279882
1483,179999.42596258386
1484,161974.38747844935
1485,193932.3939281472
1486,193096.1984289371
1487,336563.2720744822
1488,239004.64512782014
1489,192065.71854322843
1490,236752.85088816364
1491,195584.6925720295
1492,92609.38467341651
1493,192115.30522379975
1494,289287.96289935516
1495,286647.02437325474
1496,233217.6262534295
1497,181518.29610121803
1498,170677.86850509254
1499,165363.30862977853
1500,156958.02103050993
1501,173596.5676837797
1502,144776.06676994206
1503,286704.61802819837
1504,243262.3098190968
1505,225392.3800263784
1506,187937.9071072636
1507,247751.35672162427
1508,207581.80874712116
1509,161881.1301995112
1510,142661.4612733359
1511,151211.6160881688
1512,175482.38804045544
1513,156784.9571981764
1514,151266.4114541239
1515,195473.65401082608
1516,155693.8308271755
1517,170155.48836808995
1518,129811.19864871867
1519,206225.51092337395
1520,127711.47541121097
1521,128629.71543416302
1522,176765.39550770572
1523,110759.90756464454
1524,126888.46879585128
1525,117645.71690172743
1526,110572.12805204417
1527,109481.95808450393
1528,141571.05070681224
1529,148666.5234895966
1530,190643.55566813657
1531,108051.21132520368
1532,99013.24951088878
1533,142035.4564216955
1534,127809.06285074083
1535,147379.39292827007
1536,109486.92521863303
1537,61445.166288373715
1538,145267.92119947664
1539,196802.89299687595
1540,97904.80184837828
1541,136700.31383134157
1542,139348.9070606101
1543,181577.09175369592
1544,89825.60240344264
1545,117915.39683968516
1546,137988.0860537258
1547,128561.73488621332
1548,141979.45909674297
1549,122786.35035163695
1550,132592.63312730863
1551,107021.68068712806
1552,132275.9013175461
1553,141052.2114246593
1554,113411.12067806351
1555,153101.55972724204
1556,86354.80115762628
1557,105731.70744145263
1558,101269.90615327907
1559,64130.233219151734
1560,135607.36567354304
1561,125398.55249721893
1562,133068.4050260472
1563,118901.6255720268
1564,153501.42558740126
1565,144614.78476931396
1566,240347.17513479778
1567,78216.32452710219
1568,232669.69636623052
1569,121493.20654133744
1570,143228.85616322875
1571,119638.26561176612
1572,140595.84251816434
1573,230875.23328261616
1574,121023.35443011184
1575,225095.190732628
1576,243145.47742236409
1577,179146.92550241473
1578,149718.27011125913
1579,141068.18894167678
1580,198499.88878761648
1581,157363.5688498236
1582,126452.18143568374
1583,276356.1739099481
1584,216830.61050055627
1585,137432.79047093936
1586,64990.06198792625
1587,106795.71752501778
1588,152918.09408637328
1589,96430.55833950956
1590,133259.69672303036
1591,90154.58908573729
1592,114944.8559243435
1593,129075.42636387594
1594,126748.49443892199
1595,107431.4718279025
1596,219335.82166350126
1597,197754.1758377505
1598,232182.69848434444
1599,170302.57819494198
1600,158839.05607616546
1601,66888.31722184902
1602,119918.49877167377
1603,71090.74555822107
1604,257849.87427798912
1605,239937.10531233484
1606,165020.6868922169
1607,174543.04912766468
1608,216175.0235207879
1609,181773.79055686385
1610,148822.7092576885
1611,137185.36849942923
1612,171059.3345984744
1613,164637.468832385
1614,131691.3073937759
1615,94609.23043817829
1616,78227.52427285007
1617,94472.32143549462
1618,126102.61995738104
1619,139456.06286407047
1620,149746.85304833198
1621,135342.46065457186
1622,143857.77754621356
1623,254273.17535068042
1624,207950.84647235292
1625,118313.89463753761
1626,172131.04845612543
1627,190195.23715296134
1628,287680.2000479477
1629,183744.92375437423
1630,331201.9191607805
1631,231318.81938590357
1632,243547.37613577023
1633,175727.3829672664
1634,185285.13029900633
1635,173560.68389351037
1636,152667.63968255595
1637,201584.58393761155
1638,180708.31631472055
1639,190478.0003338099
1640,257560.37297546412
1641,181932.1857846031
1642,246698.62937877208
1643,214538.80544256605
1644,240660.89035070268
1645,195755.0092662449
1646,159263.08880232635
1647,160159.22893874932
1648,130380.97215670354
1649,141944.04925674776
1650,113271.0391481875
1651,121966.38372421051
1652,96960.88717138536
1653,99537.62406496254
1654,142256.77145527652
1655,131554.270587638
1656,138865.24831394406
1657,144146.4554012432
1658,143469.73445066588
1659,116977.77340085631
1660,157811.3483018065
1661,415369.7977503218
1662,412457.9735500695
1663,368243.2676629916
1664,466897.5346419213
1665,305724.9758971154
1666,333521.2025335822
1667,392300.5982281985
1668,351635.507186915
1669,318166.3780787982
1670,347753.0520807151
1671,260020.52879905803
1672,400435.21840007
1673,287759.2001969451
1674,239167.88578353982
1675,197966.8967662713
1676,198244.66468230373
1677,218464.6569930382
1678,424269.3204357508
1679,379740.28864987043
1680,326673.13693247875
1681,251700.40902051408
1682,319512.07868182694
1683,184497.40043091387
1684,174277.6954688496
1685,174544.62958758645
1686,168684.55456117904
1687,175859.50806070026
1688,187428.33541182097
1689,195011.45081605442
1690,198694.05793299488
1691,188646.30023128606
1692,268596.61778872384
1693,170528.1096822166
1694,182734.09293962186
1695,167696.3900494931
1696,264813.2415768642
1697,172641.51259585615
1698,339405.4161797545
1699,304349.60436855326
1700,255545.52888995237
1701,277619.8239973343
1702,234391.59124649796
1703,234847.01275504284
1704,271210.0222798925
1705,243914.16882178432
1706,318989.09964116465
1707,210895.93615288963
1708,201229.5074406269
1709,258652.2744771158
1710,218685.07246390497
1711,278695.9077819329
1712,247372.10834207822
1713,273383.39684975374
1714,223612.9640096405
1715,210015.67060975175
1716,183114.09777379557
1717,179625.5621893841
1718,137983.7764592714
1719,209101.02515284542
1720,242634.7698094062
1721,163703.0781555584
1722,126460.37234747152
1723,156077.82441415812
1724,202617.01588885405
1725,238513.53943922598
1726,187788.26509399863
1727,151412.61602535288
1728,174808.91610649243
1729,168358.04992073218
1730,160918.51808650547
1731,120302.22635796438
1732,126039.52951471198
1733,112227.16049793853
1734,124277.22950409476
1735,127245.25244193857
1736,106329.5546427646
1737,294790.5871423107
1738,254724.441426748
1739,247508.0518468074
1740,201920.9680257221
1741,185278.34500822806
1742,171732.44239779242
1743,179518.40487460807
1744,319511.6971028364
