Id,SalePrice
1461,122843.99624462952
1462,163649.45737870884
1463,188461.10958927334
1464,200670.2456394351
1465,199301.73063837842
1466,172122.40928862523
1467,177233.946000426
1468,159788.21703393207
1469,202134.58210795512
1470,117955.73883464283
1471,168077.84078632435
1472,96010.56109558896
1473,94839.32429695904
1474,145537.7780808131
1475,110376.49074022773
1476,362715.3256169865
1477,254537.2604815046
1478,309058.44406861806
1479,296524.3673982039
1480,487979.41113630624
1481,328511.36176562525
1482,208889.39241504515
1483,183645.5151922434
1484,161115.84160146595
1485,182770.52703462733
1486,188258.29484661916
1487,343257.2809561075
1488,212668.34790414016
1489,197473.31753089844
1490,250907.1213187565
1491,197438.88344634697
1492,98139.44157631499
1493,180317.41623600278
1494,296504.1824001092
1495,289412.7809050282
1496,233892.96773114288
1497,185539.975927863
1498,189173.07356986654
1499,166740.1134729996
1500,157285.74811188516
1501,176971.91830267382
1502,136113.41845495143
1503,326901.96007500315
1504,239643.93068079487
1505,229085.54302363694
1506,189360.3488130365
1507,250470.92333749725
1508,204382.43736989392
1509,155318.390852572
1510,145398.16643696852
1511,170870.46181843855
1512,170887.5973820212
1513,145888.15476722643
1514,159509.1438482077
1515,188174.55700657205
1516,152077.64257916823
1517,176196.5776931553
1518,129676.04426826989
1519,209171.50226754756
1520,126217.91289259378
1521,135118.48233656288
1522,174338.53791139144
1523,116451.2515602208
1524,129729.12642846105
1525,117801.8022338405
1526,111993.32865583396
1527,108757.93254606813
1528,134353.15025214045
1529,159535.40529007037
1530,197193.8198458105
1531,109912.86791844084
1532,92609.70098125181
1533,153542.5590504244
1534,127450.94503187295
1535,149465.63826019593
1536,105524.68849230098
1537,59894.65946448585
1538,149979.25014210708
1539,194387.1730497987
1540,84654.13057570296
1541,141738.9862110925
1542,159108.53388418234
1543,181733.5516688452
1544,83576.04206345954
1545,116052.80513581318
1546,133979.74378491816
1547,134588.91915086668
1548,141176.08946046114
1549,120108.5168475242
1550,135337.0162051628
1551,104690.49840058314
1552,139996.39881007132
1553,144475.0046449651
1554,112794.07453546653
1555,163952.20677003334
1556,82380.74654112439
1557,125435.39167107755
1558,105486.49590319282
1559,59426.90876269344
1560,128590.12375447396
1561,129741.0870895229
1562,132081.8420566861
1563,120998.90046099131
1564,160084.87831636335
1565,151260.152191061
1566,241971.11577751883
1567,78800.70105069557
1568,239266.3008826448
1569,137070.9944992988
1570,131036.92747764647
1571,111894.22664373429
1572,144795.51171998304
1573,236417.29068752582
1574,119613.12852811135
1575,229438.1376217924
1576,227188.32161974293
1577,177062.59704029543
1578,147009.32982358508
1579,146380.5071954439
1580,195113.61748210195
1581,159598.07105029735
1582,125852.82388102097
1583,287543.6172008146
1584,216120.04391290375
1585,134419.10296723183
1586,78470.91091587378
1587,107644.34260159303
1588,147150.13582497707
1589,98650.07858913312
1590,127054.42425730849
1591,93961.25756861451
1592,121633.12273249743
1593,129245.10038375198
1594,130059.42213024345
1595,115128.99131760972
1596,219400.95072515804
1597,210048.25237513563
1598,228438.40034355863
1599,176790.55802757258
1600,163224.15210287704
1601,63890.082217945426
1602,119935.82280257018
1603,60850.50644127627
1604,265599.98674795375
1605,228485.55516985885
1606,160976.35122012938
1607,172116.2434746825
1608,214659.72895502995
1609,183021.23631953882
1610,148812.48023981496
1611,135433.1729250983
1612,172182.48761296074
1613,166553.6403458235
1614,126805.63816394891
1615,90770.0905325868
1616,78553.1691385275
1617,91334.19656618955
1618,139634.3677324585
1619,137912.81183078606
1620,152590.56492139553
1621,132964.81281211582
1622,146203.33237275755
1623,249660.0878928148
1624,202402.7594794527
1625,116552.98511180721
1626,167504.4342602411
1627,195459.11130642088
1628,279665.65997009294
1629,177785.00298478425
1630,357396.3962763722
1631,239835.0723383726
