Id,SalePrice
1461,127367.92924788741
1462,155986.9332009577
1463,186403.9879414732
1464,194791.3507339309
1465,198392.18569005738
1466,171824.81464159783
1467,176215.3423771346
1468,157840.4440681372
1469,195584.87751733337
1470,122813.94187617842
1471,175953.65101972863
1472,96021.454550715
1473,95160.2127045082
1474,144895.79848443315
1475,107713.80078434548
1476,364094.98997325444
1477,256125.84814487476
1478,311274.99004431046
1479,302960.87729262473
1480,489070.3912096236
1481,327948.55678267323
1482,208441.08397365396
1483,180905.25356586603
1484,160569.78774480213
1485,185654.94196579728
1486,184872.84979790574
1487,350629.65114776057
1488,232101.7127341892
1489,194366.27653806063
1490,244813.27422019732
1491,195987.89962574674
1492,98641.50209769797
1493,173650.16458227203
1494,293348.53941325087
1495,287098.8578304385
1496,229612.6574326534
1497,185918.40648323976
1498,188537.5605485245
1499,168713.16793473033
1500,157477.67149310524
1501,171558.15949511685
1502,135426.40171567225
1503,344489.2533618712
1504,239824.0240474351
1505,226371.3446785479
1506,185191.65240841053
1507,248487.97371913586
1508,207626.40153396942
1509,154236.45525479034
1510,144778.00506488647
1511,167059.07124807843
1512,165991.52762585654
1513,155970.15781649394
1514,168306.50272619922
1515,179769.10907591198
1516,149148.53371858902
1517,171951.86386668566
1518,127698.50929108412
1519,208325.28173996048
1520,126872.62517132593
1521,133260.44284518764
1522,171087.54496586148
1523,117562.55476457567
1524,128688.96508335251
1525,116464.03940690288
1526,111174.29450351343
1527,109654.68230744108
1528,130191.51625312924
1529,153347.11712697297
1530,188724.61884323208
1531,108388.52480383165
1532,92955.01342176924
1533,147919.0085275487
1534,130571.38636578497
1535,143349.99294291236
1536,103819.73974964533
1537,61127.33007538424
1538,145874.48735712044
1539,190556.85023167546
1540,84770.5946619657
1541,138209.0568812708
1542,172865.60880884156
1543,179866.6503441225
1544,86869.91577219694
1545,116845.56287849562
1546,139195.6360123491
1547,133204.6795748983
1548,142687.561497201
1549,116286.32657184849
1550,141296.04118235104
1551,100757.32380936593
1552,142467.85728293398
1553,146178.55448414662
1554,112519.06249209523
1555,158130.61122712833
1556,77007.756625451
1557,118629.10465187185
1558,105360.10082273891
1559,71179.14878556051
1560,129305.48626511106
1561,113427.64006062609
1562,130054.21760574552
1563,118881.90612698234
1564,158751.63602545715
1565,150416.0966095271
1566,236119.77310695534
1567,81507.49851877947
1568,237784.43303987372
1569,135596.0274028697
1570,134709.10972811433
1571,108522.04833085003
1572,141508.76775782567
1573,237228.83311902836
1574,123196.58383954469
1575,236110.5542839284
1576,222888.6439480181
1577,175496.11271339087
1578,144739.6702994157
1579,145258.84012705053
1580,198317.75319400112
1581,160132.07807430453
1582,127737.3745308351
1583,284712.43309509393
1584,219643.0798616135
1585,135446.04128821855
1586,76759.13548375513
1587,125738.1172843377
1588,149171.1596572443
1589,98799.31238862901
1590,131084.81999850817
1591,91694.73420390469
1592,120678.14575420276
1593,131760.94126815244
1594,140273.34558895646
1595,115016.18033345586
1596,220075.08889633906
1597,198037.21327314634
1598,227326.94723596208
1599,170735.2007048642
1600,160417.12337393296
1601,62101.04105205164
1602,119880.74331225989
1603,75402.71513243936
1604,263221.10953744967
1605,234634.87868463146
1606,163507.01613733263
1607,169193.39432012616
1608,217435.09938810696
1609,183547.5588123116
1610,148419.79460894977
1611,137956.6167561735
1612,174447.94054288213
1613,169566.96129567028
1614,120423.85620152715
1615,88948.5737510398
1616,76646.8425788604
1617,90895.90438275557
1618,137949.81424348283
1619,140092.41760407464
1620,152162.28567001363
1621,132914.589804266
1622,145106.96378679376
1623,243343.19013996745
1624,203329.05084268237
1625,115422.78756336436
1626,171706.46240403535
1627,192070.37804877193
1628,276216.5140390429
1629,180970.27683651578
1630,349413.6385476448
