Id,SalePrice
1461,119657.58060328935
1462,147883.15096017145
1463,177891.39133508975
1464,193877.03792055877
1465,199863.97614929554
1466,167418.92150829107
1467,179139.38425772404
1468,159329.64256116617
1469,191301.49239619615
1470,121033.33171225694
1471,177844.50495051805
1472,96589.85403027548
1473,93563.45034101405
1474,142046.46787147416
1475,108727.30802189131
1476,352613.4396926271
1477,246126.9038569742
1478,301810.0298824035
1479,297801.56341425807
1480,461325.11072699144
1481,330974.1351926009
1482,215568.94324264993
1483,178771.1293501132
1484,163944.6486870492
1485,197078.72105074057
1486,189880.09113264811
1487,339500.4476287319
1488,238866.83582263681
1489,190552.54038382892
1490,239174.4635813757
1491,196694.4209939443
1492,91525.40632761986
1493,188345.53299222546
1494,292367.46347744856
1495,281828.3059902802
1496,232903.7503822596
1497,177918.1859622127
1498,177993.61511546202
1499,170038.32259338576
1500,157009.7024993156
1501,173684.467016779
1502,144774.54390055317
1503,293293.96701817797
1504,243971.7567790236
1505,226332.10415969157
1506,188675.76821807522
1507,242169.58623577646
1508,209330.59001505887
1509,159088.16034101014
1510,144923.73183738202
1511,156131.48025836583
1512,171230.0931386033
1513,152037.91896568413
1514,151100.3710310315
1515,185977.5523512724
1516,154132.77927851398
1517,165600.80732827442
1518,129469.73355816834
1519,204308.10347089937
1520,130048.54840425441
1521,128147.22991866151
1522,173605.81441519182
1523,109801.56052246568
1524,125274.59137539288
1525,117157.34785269674
1526,110720.71614657297
1527,107157.34699669632
1528,136289.25166762024
1529,151496.82028168405
1530,197508.38671826333
1531,110177.70215810591
1532,100427.15171394743
1533,140376.33163015684
1534,126229.82844474899
1535,143740.41234370103
1536,107820.43921405714
1537,59351.01555735396
1538,148214.3551863743
1539,192391.11838875728
1540,94337.46126537293
1541,137777.4774326778
1542,136493.77854647426
1543,180235.36114079453
1544,90706.00325137234
1545,119470.88649018177
1546,138903.90000404362
1547,134022.8669278106
1548,140863.6388004909
1549,121859.31175699529
1550,138121.97063174957
1551,108322.5497692581
1552,138397.47870652212
1553,140803.76007335537
1554,114607.52646744961
1555,153778.21207886862
1556,85933.706970252
1557,102796.97206854378
1558,104853.0429439792
1559,71327.87136180548
1560,132705.2955172929
1561,119230.40608517424
1562,131668.1104516165
1563,119199.27744522622
1564,152782.44624934238
1565,146499.6625229396
1566,240669.65363584014
1567,78521.77374369692
1568,243661.39904418663
1569,124398.66443015831
1570,141221.24533981434
1571,112997.30113529302
1572,137796.92040222962
1573,226719.92991074212
1574,117742.67411543676
1575,228678.92930289998
1576,239679.6723913211
1577,178393.2746347673
1578,148191.482322229
1579,144147.62281611207
1580,201047.21050819085
1581,156307.45212902105
1582,128714.6704489813
1583,274278.1166458922
1584,218003.6348283066
1585,139376.35059176877
1586,69291.05013559932
1587,110576.13137488034
1588,150588.08230744084
1589,95189.26123297705
1590,130847.50626466551
1591,91974.94861632597
1592,114153.7414965199
1593,137284.6401717453
1594,131367.85966427322
1595,108337.7399948145
1596,216267.45666720133
1597,202660.70546406897
1598,227406.31373182533
1599,175258.61547694672
1600,165585.1327459474
