Id,SalePrice
1461,120594.7969746766
1462,157184.04093119287
1463,186865.58748429656
1464,197256.6830515607
1465,202337.31151381487
1466,171198.3392498869
1467,179104.17203908676
1468,160114.29370653786
1469,195816.32760070128
1470,120683.29436629362
1471,183096.46473754157
1472,95309.65725866065
1473,93097.79330997475
1474,143170.13422635704
1475,103788.62783346305
1476,359916.3949506695
1477,250290.5477241353
1478,300848.7053634475
1479,294883.55561097775
1480,476551.2355255031
1481,331579.2354924803
1482,213126.08653521375
1483,183070.3944274502
1484,159780.73462821628
1485,194571.6501640514
1486,192948.04374599954
1487,342287.5569788159
1488,235373.3039916248
1489,194983.34902655965
1490,239199.6796583213
1491,197780.98385915312
1492,95901.78053921717
1493,200261.00000749854
1494,300615.4445057891
1495,291266.3424956425
1496,228432.26969526662
1497,183541.45335278692
1498,173715.68804812105
1499,165696.65306925308
1500,159060.191283439
1501,176438.885638772
1502,143358.52897470802
1503,276027.5458024862
1504,239943.22569390296
1505,225932.57154081203
1506,190768.40669306205
1507,241459.05821218225
1508,204875.1355937281
1509,161247.60476947777
1510,145757.22349537446
1511,152998.2872152005
1512,173453.62132103497
1513,156606.50080286205
1514,154225.98534701657
1515,191775.6080995851
1516,156610.7380149391
1517,174298.48610033246
1518,129277.3686241387
1519,209598.96992118892
1520,125960.32299046901
1521,129662.84143540346
1522,180695.8655268119
1523,113272.85668651423
1524,130395.48649076335
1525,116696.13651551094
1526,110434.28300947191
1527,110917.68035776174
1528,137982.07953322132
1529,151409.40841543334
1530,183300.73283234614
1531,107449.62935684738
1532,96358.64143401646
1533,148050.4872176171
1534,128348.40317664809
1535,145671.83040352372
1536,103517.57693236334
1537,61728.89013441466
1538,148452.4847863106
1539,192795.65690880443
1540,86698.40994718228
1541,139728.00672161745
1542,144369.3266847523
1543,186566.89333725593
1544,88127.52817648905
1545,114673.07388198505
1546,137135.68412482584
1547,128245.2809499812
1548,142221.010188447
1549,117687.17958677199
1550,137293.66735676763
1551,104989.62892192625
1552,130374.01689446121
1553,148231.32720375096
1554,115108.47321859087
1555,161780.250993387
1556,81821.12618619451
1557,107106.79038042248
1558,102638.963135116
1559,68581.07698243712
1560,129432.13845771203
1561,119503.08510961314
1562,131536.85628865138
1563,120008.36038362814
1564,150966.60989417997
1565,154317.3230195127
1566,250632.07992245964
1567,82316.2517964266
1568,236021.01422150125
1569,135942.28099659565
1570,133855.74357656934
1571,124249.07555500243
1572,145640.05725155293
1573,242592.71507364445
1574,121658.10752320419
1575,234667.09890306435
1576,245684.07522811825
1577,179870.55268849965
1578,152338.47212552236
1579,148840.8771070097
1580,197986.01640983648
1581,156631.91726970207
1582,127965.87405559955
1583,285573.9223394714
1584,216052.00003424357
1585,131962.74454891498
1586,65515.111748543495
1587,111913.36106217651
1588,152921.6464282582
1589,97249.96220193751
1590,134870.22969164254
1591,94567.62406117324
1592,116548.1237060841
1593,128335.85867123045
1594,119127.03815903024
