Id,SalePrice
1461,120034.46152021579
1462,156986.1376116631
1463,184406.54838241648
1464,198676.6724526594
1465,203321.3232264998
1466,170867.83894586106
1467,181544.11276903993
1468,160416.21798500634
1469,196443.85216520628
1470,118737.6744831672
1471,188866.66368014688
1472,96360.57579567257
1473,92951.19313922107
1474,144420.74719126712
1475,105760.89678180184
1476,354193.19191076397
1477,247238.10679681535
1478,301031.4824827931
1479,299795.7271756364
1480,468838.3583364477
1481,327739.87521209964
1482,213299.35951296895
1483,182527.8248766444
1484,160958.76046419743
1485,197333.65961659237
1486,195610.48480516218
1487,338242.45974981476
1488,238438.9202990446
1489,194016.63116806603
1490,236862.33965563777
1491,197586.23192053693
1492,93795.89291385283
1493,193634.7031051072
1494,294598.1610921984
1495,291809.25240786467
1496,228260.37765538745
1497,180152.09172078597
1498,166877.15356102498
1499,162693.72751446013
1500,157883.69617843378
1501,173084.09155779282
1502,146157.41733208357
1503,273810.86722039833
1504,242629.47856437557
1505,226121.69005924618
1506,191672.1568738282
1507,241227.27727677335
1508,206391.78422496503
1509,162684.1079385801
1510,144581.18845771436
1511,146590.71469991043
1512,177928.59626930318
1513,156298.3737565145
1514,151235.42340069351
1515,192980.60400910611
1516,155739.6201879133
1517,174685.28576323815
1518,129575.70386766767
1519,211806.60454484844
1520,125231.60449575921
1521,129088.80914078164
1522,180504.32300518197
1523,110191.37699427262
1524,128825.13536275762
1525,116608.6429348635
1526,109412.99865319069
1527,109387.02854278157
1528,140679.5157297714
1529,148264.4293749343
1530,185729.2055283564
1531,104802.33152677915
1532,98998.99010800278
1533,146959.62855401303
1534,127739.9372065281
1535,146744.99312235633
1536,105247.22171007562
1537,61552.99009522315
1538,146104.3078360618
1539,195587.93923527125
1540,94183.28123167148
1541,137717.89696294718
1542,139980.6751383257
1543,184307.4032195981
1544,89822.08643842138
1545,115195.04789205115
1546,137776.3858380195
1547,125320.03216255797
1548,143117.8069497664
1549,119758.10479379311
1550,135914.74387536876
1551,105652.34265871854
1552,127896.40575043563
1553,147900.32255940637
1554,115457.48464124466
1555,156891.39800765004
1556,83287.99053946842
1557,102892.4080155592
1558,101572.03683265152
1559,71643.47438356347
1560,135994.4190994161
1561,123648.58582905814
1562,131265.64395235613
1563,118848.09106113376
1564,148573.90100002516
1565,149369.8385933753
1566,244025.97122620788
1567,79385.56167250512
1568,227034.12725388684
1569,130293.80253313233
1570,140135.64379421677
1571,129926.22264170997
1572,144067.83442090364
1573,236310.96834911994
1574,124057.71096178783
1575,231075.5069300879
1576,252311.01469518163
1577,179973.94207094144
1578,150968.56959541366
1579,145291.55031211066
1580,198567.42453639716
1581,157850.74390506544
1582,126768.80021827147
1583,287093.8858013814
1584,216102.04330947433
1585,132119.82011861863
1586,63400.463461947664
1587,106174.55390547012
1588,151738.02193730895
1589,97566.81856603347
1590,136539.76678069308
1591,93220.66149756615
1592,117371.12338658073
1593,126667.16993987141
1594,119739.70876584805
1595,104756.60122491521
1596,215004.5326946962
1597,193191.56332138786
1598,235651.4490557022
1599,164344.78933044293
1600,156831.2831878907
1601,67387.51604521752
1602,118014.88104686125
1603,83066.22241943493
1604,254129.90407097602
1605,245072.36770848677
1606,173157.5918604497
1607,176950.06972234423
1608,219522.16188901957
1609,181751.49580497245
1610,154813.1888756094
1611,144462.21697394777
1612,174081.47759471185
1613,167762.3472813761
1614,124640.05097412594
1615,95718.04395517407
1616,80137.59325320186
1617,93990.07949485113
1618,125520.059363947
1619,138119.30159626497
1620,152407.91682229572
1621,141025.9860968639
1622,143829.37920668293
1623,263544.18586272374
1624,215839.93989799725
1625,114797.11062690639
1626,175307.94013468662
1627,194016.6175950537
1628,286111.4413018282
1629,187291.49139799495
1630,339572.5702775914
1631,238247.46706223374
1632,250698.13057662614
1633,179996.94534305605
1634,186360.81607623663
1635,173526.54922298598
1636,151625.8728459782
1637,201417.8940823126
1638,179911.7274898384
1639,197410.52961697808
1640,253420.49819190346
1641,189420.93372854096
1642,247492.64767218626
1643,212554.1282554513
1644,236226.95729189506
1645,195845.8031478936
1646,159929.6881175882
1647,163683.27748812467
1648,128247.41087354164
1649,138709.53108523024
1650,112638.15799608885
1651,122661.72428855838
1652,97065.53862336288
1653,98826.25189497108
1654,144241.72698745245
1655,132466.77813109246
1656,139750.71710731267
1657,147255.9536838917
1658,145397.71736435388
1659,114478.35763577704
1660,160027.95794036047
1661,424072.1877558016
1662,391695.267733768
1663,374980.1013958127
1664,487225.67994369345
1665,309479.7241109256
1666,339223.2674084234
1667,391269.7042612185
1668,347018.26797052484
1669,314235.3814088666
1670,353349.29112780624
1671,261802.4576800525
1672,406947.4907047823
1673,289199.637415173
1674,240915.3386114458
1675,198320.64616961853
1676,195206.50256690104
1677,218837.0814976139
1678,442186.4189291583
1679,392427.4274729006
1680,325366.3836616034
1681,251413.64791830097
1682,320828.5481110919
1683,183814.65412140283
1684,174491.1122165292
1685,175558.7610036753
1686,168024.60313336295
1687,178642.05699380915
1688,190601.3224828965
1689,195904.48800135858
1690,197168.02561880634
1691,188774.5377074337
1692,264555.65401700157
1693,174044.300991231
1694,183705.03629439962
1695,168994.90270083921
1696,263538.5327251583
1697,175682.57121002575
1698,342376.1899141422
1699,312789.5678741957
1700,257090.55538993626
1701,276018.62193632533
